sample_id,version,pipeline,model,prompt_strategy,svc_label,issue_type
VeriCoding_VA0455_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0487_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0496_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0530_vericoded,01.rs,p1,deepseek-v3.2,fewshot,0,code_spec_inconsistency
VeriCoding_VA0530_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0532_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0532_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0532_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0533_vericoded,00.rs,p1,deepseek-v3.2,fewshot,0,code_spec_inconsistency
VeriCoding_VA0533_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0550_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0550_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0550_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0551_vericoded,00.rs,p1,deepseek-v3.2,fewshot,0,spec_mismatch
VeriCoding_VA0551_vericoded,01.rs,p1,deepseek-v3.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0551_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0551_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0638_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0644_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0644_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0644_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0644_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0655_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0655_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0655_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0667_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0671_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VA0671_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VD0679_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VD0679_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VD0679_vericoded,03.rs,p1,deepseek-v3.2,fewshot,0,code_spec_inconsistency
VeriCoding_VD0722_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VD0741_vericoded,03.rs,p1,deepseek-v3.2,fewshot,0,code_mismatch;code_spec_inconsistency
VeriCoding_VD0804_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VH0094_vericoded,00.rs,p1,deepseek-v3.2,fewshot,0,code_mismatch;code_spec_inconsistency
VeriCoding_VH0094_vericoded,02.rs,p1,deepseek-v3.2,fewshot,0,code_mismatch;code_spec_inconsistency
VeriCoding_VJ0000_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VJ0000_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VJ0072_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VJ0072_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VJ0072_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VJ0072_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VJ0098_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VJ0134_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0108_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0109_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0109_vericoded,02.rs,p1,deepseek-v3.2,fewshot,0,code_mismatch;code_spec_inconsistency
VeriCoding_VT0109_vericoded,03.rs,p1,deepseek-v3.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0109_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0111_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0111_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0111_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0111_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0111_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0123_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0123_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0124_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0124_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0124_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0135_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0146_vericoded,00.rs,p1,deepseek-v3.2,fewshot,0,spec_mismatch
VeriCoding_VT0146_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0146_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0146_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0146_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0219_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0219_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0219_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0469_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0469_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0469_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0546_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0546_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0546_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0546_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VT0546_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VV0040_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VV0040_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VV0040_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VV0086_vericoded,00.rs,p1,deepseek-v3.2,fewshot,0,code_spec_inconsistency
VeriCoding_VV0086_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VV0135_vericoded,00.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VV0135_vericoded,01.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VV0135_vericoded,02.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VV0135_vericoded,03.rs,p1,deepseek-v3.2,fewshot,1,
VeriCoding_VV0135_vericoded,04.rs,p1,deepseek-v3.2,fewshot,1,
VerusBench_MBPP_task_id_454,01.rs,p1,deepseek-v3.2,fewshot,1,
VerusBench_MBPP_task_id_454,02.rs,p1,deepseek-v3.2,fewshot,1,
VerusBench_Misc_arg_free,00.rs,p1,deepseek-v3.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VerusBench_Misc_arg_free,01.rs,p1,deepseek-v3.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VA0049_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0049_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0049_vericoded,02.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0049_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0049_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0187_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0187_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0187_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0187_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0233_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0233_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0233_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0233_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0233_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0399_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0399_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0399_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0399_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0399_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0655_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0655_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0655_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0655_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0655_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0659_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0659_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0659_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0659_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0659_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0671_vericoded,00.rs,p1,gpt-4o-mini,fewshot,0,spec_mismatch
VeriCoding_VA0671_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0671_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0671_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VA0671_vericoded,04.rs,p1,gpt-4o-mini,fewshot,0,spec_mismatch
VeriCoding_VD0073_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0073_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0073_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0073_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0073_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0085_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0085_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0085_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0085_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0085_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0722_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0722_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0722_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0722_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0727_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0727_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0727_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0727_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0727_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0729_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0729_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0729_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0729_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0729_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VD0804_vericoded,00.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VD0804_vericoded,01.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VD0804_vericoded,02.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VD0804_vericoded,03.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VD0804_vericoded,04.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VJ0000_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VJ0000_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VJ0000_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VJ0000_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VJ0000_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VJ0159_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VJ0159_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VJ0159_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VJ0159_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VJ0159_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0010_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0332_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0332_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0332_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0332_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0332_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0520_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0520_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0520_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0520_vericoded,03.rs,p1,gpt-4o-mini,fewshot,0,spec_mismatch
VeriCoding_VT0520_vericoded,04.rs,p1,gpt-4o-mini,fewshot,0,spec_mismatch
VeriCoding_VT0655_vericoded,00.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0655_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0655_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0655_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VT0655_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VV0135_vericoded,01.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VV0135_vericoded,02.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VV0135_vericoded,03.rs,p1,gpt-4o-mini,fewshot,1,
VeriCoding_VV0135_vericoded,04.rs,p1,gpt-4o-mini,fewshot,1,
VerusBench_Misc_sum,00.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VerusBench_Misc_sum,01.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;code_spec_inconsistency
VerusBench_Misc_sum,02.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;code_spec_inconsistency
VerusBench_Misc_sum,03.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VerusBench_Misc_sum,04.rs,p1,gpt-4o-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_100,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_1,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_1,01.rs,p1,gpt-5.2,fewshot,0,code_spec_inconsistency
DAFNY2VERUS-COLLECTION_1,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_1,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_1,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_104,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_11,00.rs,p1,gpt-5.2,fewshot,0,code_spec_inconsistency
DAFNY2VERUS-COLLECTION_11,01.rs,p1,gpt-5.2,fewshot,0,code_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_11,02.rs,p1,gpt-5.2,fewshot,0,code_spec_inconsistency
DAFNY2VERUS-COLLECTION_11,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_111,01.rs,p1,gpt-5.2,fewshot,0,code_spec_inconsistency
DAFNY2VERUS-COLLECTION_111,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_117,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_13,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_13,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_13,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_13,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_143,00.rs,p1,gpt-5.2,fewshot,0,code_spec_inconsistency
DAFNY2VERUS-COLLECTION_143,01.rs,p1,gpt-5.2,fewshot,0,code_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_143,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_143,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_15,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_15,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_15,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_15,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_15,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_16,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_16,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_16,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_16,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_186,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_186,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_186,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_186,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_2,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_2,03.rs,p1,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_202,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_202,03.rs,p1,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_202,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_205,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_205,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_205,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_205,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_205,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_21,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_21,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_22,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_22,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_22,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_22,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_22,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_220,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_220,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_220,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_220,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_222,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_222,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_222,04.rs,p1,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_23,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_23,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_26,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_26,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_26,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_3,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_3,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_3,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_3,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_3,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_36,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_36,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_36,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_36,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_41,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_41,03.rs,p1,gpt-5.2,fewshot,0,code_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_42,01.rs,p1,gpt-5.2,fewshot,0,code_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_42,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_42,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_42,04.rs,p1,gpt-5.2,fewshot,0,code_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_44,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_44,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_44,04.rs,p1,gpt-5.2,fewshot,0,code_spec_inconsistency
DAFNY2VERUS-COLLECTION_45,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_53,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_53,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_53,02.rs,p1,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_53,03.rs,p1,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_53,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_55,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_55,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_55,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_58,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_58,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_58,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_58,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_58,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_6,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_6,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_70,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_70,04.rs,p1,gpt-5.2,fewshot,0,code_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_8,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_8,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_8,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_8,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_82,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_82,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_82,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_9,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_9,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_9,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_9,03.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_9,04.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_90,00.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_90,01.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_90,02.rs,p1,gpt-5.2,fewshot,1,
DAFNY2VERUS-COLLECTION_90,03.rs,p1,gpt-5.2,fewshot,1,
